destination_wallet,valid_stamps_count,tx_count,contributor_count,stamp_holders_tx,amount_usd_total,holders_ratio,amount_per_contributor,round
0x3a049CBb4F7aAE9f318a3c17a9D645A79814F231,46.0,1125,1125,1121.0,1708.893910115,0.9964444444444445,1.5190168089911111,gr15
0x3aa7d98265d405266dE7011b1275C3E166c02245,327.0,203,203,172.0,829.7906968737001,0.8472906403940886,4.087638900855666,gr15
0x3b067Af83F540cB827825a6Ee5480441a4237E77,32.0,42,42,36.0,218.571546257,0.8571428571428571,5.204084434690476,gr15
0x3c7bc69E09e387906Ff6F60dB5A49d3FA2C1ddB0,0.0,23,23,22.0,156.53876,0.9565217391304348,6.80603304347826,gr15
0x3d555B89cCc3CB4C6a76de3BE3Fb796A67dB914d,26.0,26,26,13.0,110.34039007,0.5,4.243861156538461,gr15
0x3e331a358421Ebe3Dc2fEf05449Ec89667E430B9,892.0,451,451,339.0,1519.3369979165,0.7516629711751663,3.368818177198448,gr15
0x3e4D0598887818e53bD4ca542A819385d6bf676E,330.0,221,221,183.0,650.9386612704,0.8280542986425339,2.9454238066533933,gr15
0x3e5B052d64e9375b25Cc9e8a2182Fb7e563e4bFA,39.0,81,81,72.0,1137.7027504757796,0.8888888888888888,14.045712968836785,gr15
0x3e6c23CdAa52B1B6621dBb30c367d16ace21F760,38.0,90,90,68.0,414.18435847,0.7555555555555555,4.602048427444444,gr15
0x3ef1b0db4d10d2e3ce06699c0bd4ef0aaf897614,3650.0,1482,1482,394.0,612.05742443328,0.2658569500674764,0.41299421351773274,fantom
0x3f6c3d4a072c85aab239aef0b411cd89672f7213,3391.0,1467,1467,369.0,2046.14403603148,0.25153374233128833,1.3947812106554056,fantom
0x3ff4EcB0D7A01235dcCD9fc59B0d4969Cb011032,168.0,26,26,26.0,72.81267721,1.0,2.800487585,gr15
0x407Cf0e5Dd3C2c4bCE5a32B92109c2c6f7f1ce23,0.0,198,198,195.0,3023.4795115502,0.9848484848484849,15.27009854318283,gr15
0x408E7d41f05a04AA4289D6Fa259B52D5B660425C,282.0,1810,1810,1758.0,3109.1879143775,0.9712707182320443,1.717783378109116,gr15
0x415784D7d8593959F37D883715eC3e9012eAFAa7,0.0,19,19,15.0,122.27924181,0.7894736842105263,6.435749568947369,gr15
0x41626BA92c0C2a1aD38fC83920300434082B1870,1150.0,1572,1572,1343.0,9963.304847571788,0.8543256997455471,6.337980182933707,gr15
0x418195992eB5eD3D79133f1a57420ab7250beA17,356.0,1088,1088,1071.0,2005.7784403283777,0.984375,1.8435463605959352,gr15
0x41D2a18E1DdACdAbFDdADB62e9AEE67c63070b76,0.0,31,31,19.0,242.03357533500002,0.6129032258064516,7.807534688225807,gr15
0x41DdE2Dc7f718D5F764fc97e8d122864587642d4,122.0,176,176,138.0,731.5758558243119,0.7840909090909091,4.156680999001773,gr15
0x4273A8E57a1Fab8cB5F7cf2D68ad16bEd061520a,531.0,416,416,367.0,2954.588318357569,0.8822115384615384,7.102375765282617,gr15
0x42780F29141e554F6C8AEFf0C7a6b60F33C00a8E,7029.0,5948,5948,5007.0,16077.691146460364,0.8417955615332885,2.703041551187015,gr15
0x43c68A280f464383571aF7aDc39Fb148589eae86,202.0,101,101,67.0,476.85247567,0.6633663366336634,4.72131164029703,gr15
0x453b719D4E8A663C11C21cEe225649527083a758,81.0,28,28,27.0,42.52081807,0.9642857142857143,1.5186006453571428,gr15
0x458ccb954e1451C2aD5464A857B52B2DDeD993FF,0.0,17,17,15.0,44.444241430000005,0.8823529411764706,2.614367142941177,gr15
0x459EFD5F53b4Bb04b278925754Fd427783831bc5,42.0,201,201,173.0,641.9037550774243,0.8606965174129353,3.193551020285693,gr15
0x4649af6cdcb70890861e55fae4ddc1bea8ded047,3916.0,1547,1547,407.0,274.94827776427996,0.26308985132514545,0.1777299791624305,fantom
0x474716e617FEa8898D4fa9D891AA67B5BEDd6C4b,79.0,149,149,132.0,584.3746906773281,0.8859060402684564,3.9219777897807253,gr15
0x47e0826764a98b545487e9c546f73fb01cc8775d,3371.0,1445,1445,368.0,166.19228272328,0.2546712802768166,0.11501196036213147,fantom
0x48294a067d1bc5a58bcbab4b3be329d078d9e1af,9227.0,2939,2939,936.0,964.982767582746,0.318475671997278,0.32833711043985914,fantom
0x48b799AC8F5b71024Fb26D59E8CBE68CDc734721,0.0,52,52,44.0,488.500650915,0.8461538461538461,9.394243286826923,gr15
0x48f84Db418b2C1454e61a12f6E64fCb13cd7d295,1138.0,1275,1275,1150.0,2549.6824394722253,0.9019607843137255,1.9997509329193923,gr15
0x48fb8b4bab194b74cb8af3f97f2df059e534bfdb,3157.0,1380,1380,341.0,172.16555072298,0.24710144927536232,0.12475764545143478,fantom
0x4985Ad3D7d81C9E9a4Cb2CC080f0C6BAa55d8F74,2.0,16,16,11.0,66.5977371,0.6875,4.16235856875,gr15
0x4A35674727c44cf4375d80C6171281Ba2f764213,110.0,118,118,104.0,389.15725735999996,0.8813559322033898,3.2979428589830504,gr15
0x4A62ec005ad047FfE3Ab7828f050aD531DC86891,4.0,26,26,20.0,892.8274994999999,0.7692307692307693,34.33951921153846,gr15
0x4A9a27d614a74Ee5524909cA27bdBcBB7eD3b315,0.0,14,14,14.0,120.99355549343367,1.0,8.642396820959549,gr15
0x4Ab5E3F0b2d1604dD2002CfEcA6163802D74c6Cb,201.0,656,656,574.0,2443.3200523019996,0.875,3.7245732504603652,gr15
0x4B52A1feB5eF62D61cEa2834f0E98A03bB5d7656,0.0,50,50,40.0,868.709944485,0.8,17.3741988897,gr15
0x4B8810b079eb22ecF2D1f75E08E0AbbD6fD87dbF,3150.0,2138,2138,1609.0,5799.161654920749,0.7525724976613658,2.712423599121024,gr15
0x4B921B8AFDc9cCFc7297Bbe6c3a7eACe7dA93D92,70.0,273,273,257.0,1622.7075625455,0.9413919413919414,5.943983745587912,gr15
0x4BD87f86824a1577e705489780376DA5AD309180,43.0,78,78,64.0,383.367124203578,0.8205128205128205,4.914963130815102,gr15
0x4BF66E52f3009Cd138e48f142D47661037160001,384.0,658,658,577.0,7465.87263999158,0.8768996960486323,11.346311003026718,gr15
0x4BcD5893d3BdDDd838E6415B8141249e7ba0018e,999.0,897,897,755.0,1764.3510490885,0.8416945373467113,1.9669465430195097,gr15
0x4C3364502a54c3227f45a14AD6f72bf5877625D1,2091.0,3150,3150,2849.0,5167.929432838594,0.9044444444444445,1.6406125183614584,gr15
0x4D754910d570B30F9a0150EEb7281cB3ce0cF42f,28.0,132,132,114.0,967.435628125,0.8636363636363636,7.329057788825757,gr15
0x4D9339dd97db55e3B9bCBE65dE39fF9c04d1C2cd,344.0,237,237,173.0,879.1084671748421,0.729957805907173,3.7093184268980677,gr15
0x4Dd7f73d8B8BFD8A69655A9a4cf1Eef30E0ACd50,29.0,126,126,113.0,207.54186449615003,0.8968253968253969,1.6471576547313493,gr15
0x4Deb66B214E44eF01365Bc5E22E09626C71d4148,14.0,41,41,33.0,164.0488908201,0.8048780487804879,4.0011924590268295,gr15
0x4FaF9432F7Dbfe93b67057Bb6aAdDEe6684DEB08,0.0,187,187,172.0,1383.632696385255,0.9197860962566845,7.399105328263396,gr15
0x4a73EA3cfCEa23C4209B134339863118d77dF056,34.0,49,49,45.0,405.3230111725,0.9183673469387755,8.271898187193878,gr15
0x4aF147188bfE1c02D18D752eD5E473d8394F2300,4897.0,3587,3587,3045.0,12699.069060383541,0.8488988012266518,3.5403036131540397,gr15
0x4b14987849b67cba5f3b9cB2066addf61B01eDF3,0.0,14,14,14.0,89.3071385,1.0,6.379081321428571,gr15
0x4b564515ee500c313b648937d2751f61f5762e98,3604.0,1503,1503,382.0,229.67816652378,0.2541583499667332,0.15281315137976048,fantom
0x4bDc259CEA29F91B83f2A0A15665db92be03ce68,495.0,1174,1174,1101.0,1675.703092151,0.9378194207836457,1.427345052939523,gr15
0x4bF91058e44BCFaCAf5D5B4129549A70BDBDa7B0,88.0,254,254,237.0,1480.97186452371,0.9330708661417323,5.83059789182563,gr15
0x4cae80e11fB1fd5C5b18550dA7e7A026F12c4cAF,0.0,11,11,9.0,22.113712,0.8181818181818182,2.0103374545454544,gr15
0x4d4795e9E3f918694480F440d5817cDC95e35825,195.0,1753,1753,1700.0,2970.9596080325,0.9697661152310325,1.6947858574058756,gr15
0x4d9339dd97db55e3b9bcbe65de39ff9c04d1c2cd,13126.0,3808,3808,1297.0,4920.68794539015,0.34059873949579833,1.2921974646507748,fantom
0x4e260bB2b25EC6F3A59B478fCDe5eD5B8D783B02,259.0,79,79,68.0,100.1977128215,0.8607594936708861,1.2683254787531646,gr15
0x4e260bb2b25ec6f3a59b478fcde5ed5b8d783b02,25404.0,8507,8507,2570.0,4797.5318401549475,0.30210414952392145,0.5639510803050367,fantom
0x4e3D9399C28c724293dd545225Ec843Ac4c9e953,45.0,36,36,36.0,69.58735597,1.0,1.932982110277778,gr15
0x4f2bc5641C2e7EAeA0eD19824fc0D4479817432D,190.0,479,479,454.0,4059.7136429906,0.9478079331941545,8.475393826702714,gr15
0x5076f87610Ff3D5f859d562a050Dae82F6b3C63e,126.0,145,145,127.0,1570.2566431999999,0.8758620689655172,10.82935616,gr15
0x50B98CC54608e4B5CC06b5fb42b6e17f0066ffbc,28.0,28,28,22.0,775.596612175,0.7857142857142857,27.69987900625,gr15
0x50d7Fe5c1a10531bF3072328c9cAB3530cf8926a,0.0,12,12,8.0,48.974656575,0.6666666666666666,4.08122138125,gr15
0x514869786d482B1eDDFf7E472A85388740cDD0Eb,14.0,80,80,68.0,894.577733891,0.85,11.1822216736375,gr15
0x52087dF39A2fd5b36DbCF2D5d6D96409737B83Ce,0.0,12,12,12.0,112.256367,1.0,9.35469725,gr15
0x521aacB43d89E1b8FFD64d9eF76B0a1074dEdaF8,13.0,96,96,88.0,899.14336573,0.9166666666666666,9.366076726354168,gr15
0x523d007855B3543797E0d3D462CB44B601274819,651.0,495,495,400.0,1460.7540047359,0.8080808080808081,2.9510181913856566,gr15
0x52d039d25f0a2f4e5fa8e7ca7f7d8a4891115bbb,5139.0,2006,2006,550.0,2818.73719568939,0.2741774675972084,1.4051531384294067,fantom
0x531Eb60b2dDE9a841BA358EE033533AAF90D1feA,1633.0,3734,3734,3454.0,12917.306499346272,0.9250133904659882,3.4593750667772554,gr15
0x532Fb5D00f40ced99B16d1E295C77Cda2Eb1BB4F,0.0,32,32,30.0,179.75384637140584,0.9375,5.617307699106433,gr15
0x54AFFF2a59c43D284f5A64b52BC4413eC81b3EB0,26.0,216,216,200.0,1554.03573755,0.9259259259259259,7.194609896064815,gr15
0x54e0cD76449570BE004A8C1Ad7ab0AB2bb8982c3,69.0,63,63,52.0,320.22685468,0.8253968253968254,5.082965947301587,gr15
0x55B23ed53Fe13060183b92979c737A8eF9A73b73,253.0,99,99,79.0,312.68146755000004,0.797979797979798,3.1583986621212126,gr15
0x55aEd0ce035883626e536254dda2F23a5b5D977f,18.0,25,25,24.0,78.82717152000001,0.96,3.1530868608000002,gr15
0x55c376A2f81b89e7C4670Db3f268Eec058Fe3Db9,0.0,18,18,18.0,1562.6814100199997,1.0,86.81563388999999,gr15
0x562c5dfbFb4D58aD90f59dD47797E055ccbDD8f8,56.0,662,662,658.0,996.99424061275,0.9939577039274925,1.5060335960917675,gr15
0x567e212bDE485Ab9448DfB0a1a761441FCEB8A1f,54.0,40,40,33.0,482.0255241500001,0.825,12.050638103750002,gr15
0x5680589efD50d8170E11b7ac26839dc24Fc28975,477.0,194,194,141.0,311.90758189,0.7268041237113402,1.6077710406701031,gr15
0x5794e3BA7391b2b9806B738b20c3F2099e16Dd5d,0.0,33,33,26.0,338.16611864000004,0.7878787878787878,10.247458140606062,gr15
0x57EA12A3A8E441f5FE7B1F3Af1121097b7d3B6A8,5512.0,6736,6736,5965.0,17089.504645970657,0.8855403800475059,2.5370404759457625,gr15
0x57f66cd47fd9a156d17d971334659aa971642F49,18.0,11,11,10.0,149.54758083577966,0.9090909090909091,13.595234621434514,gr15
0x585cD52bf0206a1ee3Bcc609A06Be74ae9C82Bf1,64.0,52,52,46.0,164.0537715656,0.8846153846153846,3.1548802224153842,gr15
0x587FB98E404A18503a24cf19aBB1887704BeB407,141.0,298,298,281.0,1786.6488781917742,0.9429530201342282,5.995466034200585,gr15
0x58B36156A268eC1E28aC781554c556E5152f7450,0.0,14,14,12.0,15.561273150000002,0.8571428571428571,1.111519510714286,gr15
0x59263FB8FE8Ea3171E8d66BEc800d441d85168D3,0.0,13,13,11.0,94.29633299999999,0.8461538461538461,7.253564076923076,gr15
0x59490C362C54C1b60158F19CE499C82aa3669820,33.0,221,221,178.0,1279.587752608022,0.8054298642533937,5.789989830805529,gr15
0x596be05a5688f38acb00231ec16b2589cbd29dda,3129.0,1370,1370,346.0,207.66243877227998,0.25255474452554744,0.15157842246151823,fantom
0x597a3d37a539A76efDE34aDC8e8CC4517E7558ef,0.0,14,14,13.0,95.76583657500001,0.9285714285714286,6.840416898214286,gr15
0x598027C3dC18E6E0576139e2c345eC3BfcFd8E5E,26.0,36,36,29.0,96.77970595,0.8055555555555556,2.6883251652777775,gr15
0x5990c93E10C3b36299A4B7e6306Cc2bC7d818cBe,43.0,16,16,15.0,37.57294106,0.9375,2.34830881625,gr15
0x5A9CE898f0B03c5A3Cd2d0c727efdD0555C86f81,50.0,21,21,19.0,62.29616295176932,0.9047619047619048,2.9664839500842533,gr15
0x5Afc7720b161788f9D833555b7EbC3274FD98Da1,1228.0,472,472,327.0,1242.114941851406,0.6927966101694916,2.6315994530750126,gr15
0x5B3920527cfe207100312f4685E048ee032Fa391,359.0,539,539,502.0,1834.02653687575,0.9313543599257885,3.402646636133117,gr15
0x5B625088Ee2E0E9E3D0BD8AB6Ba3839d68886d2D,509.0,449,449,362.0,1836.92007594695,0.8062360801781737,4.091136026607907,gr15
0x5C93029FFcB89D0E4291044DA6f292DbBd3FFCD8,0.0,27,27,26.0,389.00663585,0.9629629629629629,14.40765317962963,gr15
0x5D7D257d97D8a81F51187a77C6dD226Fb8424d90,356.0,348,348,278.0,1030.002490358,0.7988505747126436,2.959777271143678,gr15
0x5D99805Ca2867F22a318c4e6B0DC5C0EAC457386,22.0,36,36,33.0,125.00656622700001,0.9166666666666666,3.4724046174166667,gr15
0x5a0705d77de4b6d1a100e8df2a2b98b002eb25f2,3429.0,1516,1516,387.0,222.59310884769,0.2552770448548813,0.146829227472091,fantom
0x5a640aC15E7cA26e6067B2F8dd53a7142016b596,26.0,71,71,64.0,625.18097795,0.9014084507042254,8.80536588661972,gr15
0x5a741ab878Bb65f6AE5506455FB555eaf3094B3F,644.0,771,771,733.0,2819.7916706923565,0.9507133592736705,3.6573173420134326,gr15
0x5aDaC46a2C4e8471681F3feF216904EAA8961B16,0.0,14,14,12.0,96.69223023,0.8571428571428571,6.9065878735714294,gr15
0x5b6BCdbB5278616F818775B9A20F220262Fd6E9B,26.0,65,65,58.0,445.430320907549,0.8923076923076924,6.852774167808446,gr15
0x5c25f3e763d567e7cbd791141f645d86dd11c437,3167.0,1412,1412,348.0,386.91738262198,0.24645892351274787,0.27402080922236544,fantom
0x5cD129EC3244664138Bc80EE9216e676b3dac847,11.0,60,60,42.0,291.49040571,0.7,4.8581734285,gr15
0x5cc1096143944a4AF961f70a9e1b89f509a3d236,22.0,156,156,153.0,471.43206124,0.9807692307692307,3.0220003925641024,gr15
0x5e1a2f585675C66D1F0Bd555D9BcE1273674E130,41.0,92,92,79.0,22206.781500046305,0.8586956521739131,241.378059783112,gr15
0x5fb38Dd2fBBb70BA5a14F827b45796782B6690A7,50.0,206,206,197.0,4393.6445382,0.9563106796116505,21.328371544660197,gr15
0x6078c8eeb7ed8916a8f1e85dc8f6e780c09a89ff,34513.0,10980,10980,3391.0,12382.99579196,0.3088342440801457,1.127777394531876,unicef
0x61D87e60B3893801DbC9056c10bc124251Ea7980,70.0,143,143,124.0,675.33324806,0.8671328671328671,4.722610126293706,gr15
0x62131A54d46351E5281c7b9acb7Ee3E712f41449,142.0,371,371,345.0,1834.3213264351,0.9299191374663073,4.9442623354045825,gr15
0x62179dB9a70cB6005596c04e6faa8274DFa7B2D1,26.0,24,24,17.0,160.832426695,0.7083333333333334,6.701351112291667,gr15
0x622B253fddF6d8D4E0c145d7598d8c00Fc7E710c,30.0,127,127,113.0,614.2914422,0.889763779527559,4.83694048976378,gr15
0x62763A0D45Eb16EFe2B9f2f30743BE0e6ec3A207,0.0,19,19,15.0,74.283680621,0.7894736842105263,3.9096674011052635,gr15
0x6279e0BDdC76B8aDCa38585fEE25d763DA058b03,26.0,28,28,25.0,105.1113987,0.8928571428571429,3.753978525,gr15
0x629e715dB365FdBac0a61330cbF256237dcCDcB9,1952.0,1360,1360,849.0,5777.138971551211,0.6242647058823529,4.247896302611185,gr15
0x632Fd6D5E53A8661e751a964c9d7c9aa63Ecaa5A,0.0,97,97,81.0,586.06799585,0.8350515463917526,6.041938101546392,gr15
0x6353bCf2c57FAa124ba278f71F9621C3246d60E5,0.0,44,44,40.0,439.903428815,0.9090909090909091,9.997805200340908,gr15
0x63757e9c621AE7963F2DB2C7F02A1CDD89d6375D,0.0,112,112,84.0,489.78115388110086,0.75,4.373046016795543,gr15
0x63A556c75443b176b5A4078e929e38bEb37a1ff2,4952.0,3001,3001,2535.0,6969.546785097571,0.8447184271909364,2.3224081256573044,gr15
0x63c00c9dd3eff442a6a4e341abaf309f00247e6e,3954.0,1602,1602,424.0,308.22891955946,0.264669163545568,0.19240257151027465,fantom
0x63f27869BE875b7FaDde6Bc3e836F8f7ba1AcE32,0.0,16,16,13.0,106.83152975,0.8125,6.676970609375,gr15
0x642C7F7040C656d633A9267284B338FF41051541,224.0,619,619,570.0,3079.4539602535942,0.9208400646203554,4.974885234658472,gr15
0x648aA14e4424e0825A5cE739C8C68610e143FB79,53.0,162,162,124.0,685.8602868701636,0.7654320987654321,4.2337054745071825,gr15
0x64991CA61f64e5C21a8253CCED95744cc50C95aa,41.0,18,18,14.0,26.219859745,0.7777777777777778,1.4566588747222222,gr15
0x64BC15E0A5A12dDbe321EEDD832d057775D11F56,0.0,113,113,97.0,2119.20768334,0.8584070796460177,18.754050295044248,gr15
0x65a0Af703047dfDd270361659d02f4f0E8547202,348.0,214,214,169.0,347.22443444,0.7897196261682243,1.6225440861682243,gr15
0x65ad2BF7E09af2597C140dF6386a3003d0F5f8Ee,26.0,48,48,42.0,169.261669675,0.875,3.5262847848958336,gr15
0x65d06d3C7Aae913bDAF2475fa8cA5593D4e599CD,0.0,49,49,33.0,252.346776135,0.673469387755102,5.149934206836734,gr15
0x65eD9a7CD4890E23Ac5bc8D51498ae955aF00724,66.0,194,194,179.0,654.74444355,0.9226804123711341,3.374971358505155,gr15
0x662E1664B96C3B9dEbe0798e7E0f8999F39db8D5,4.0,20,20,17.0,93.709598965,0.85,4.68547994825,gr15
0x6679F8B83F8354b930f2486958bcB0FB9aDd547B,36.0,55,55,46.0,197.43629156178898,0.8363636363636363,3.5897507556688906,gr15
0x677d6ec74fa352d4ef9b1886f6155384acd70d90,14066.0,3758,3758,1425.0,2304.91812372331,0.37919105907397554,0.613336382044521,fantom
0x678ab5f14b978916267b4c9e1f546600e55904e3,13315.0,5574,5574,1318.0,3517.03148323078,0.23645496950125583,0.6309708437801902,fantom
0x681044A9b8c0Ec3699e763943ccDA3B163dF18d1,0.0,72,72,60.0,317.87293827,0.8333333333333334,4.414901920416667,gr15
0x6868738d8E1E38E4bD2EB601262453D626D9648c,36.0,73,73,63.0,708.1446792908337,0.863013698630137,9.700612045079913,gr15
0x68C85B3eA70C7cAa14Ad0fc52d3A7d03a63Ef64D,1602.0,2372,2372,2103.0,8293.301641226988,0.886593591905565,3.496332901023182,gr15
0x68f1B255bC4AB21bC66044F8f136Bf5972184995,54.0,1173,1173,1155.0,2122.0886239125,0.9846547314578005,1.8091122113491052,gr15
0x698CcCCB5947c54684e17545327A77b9103F1f7a,453.0,209,209,145.0,320.972047595,0.69377990430622,1.5357514238995216,gr15
0x69D7325d10D26a22B7a8099BcE264f9fcb924bb6,304.0,418,418,376.0,2045.2398801754623,0.8995215311004785,4.892918373625508,gr15
0x6AFB8E78F41ce8e255e70c5D2ebe85f263BDbe50,0.0,20,20,19.0,327.287959895,0.95,16.36439799475,gr15
0x6Ad1FA74815C6952f9558f221dA822d52059a266,0.0,14,14,12.0,69.1636454015,0.8571428571428571,4.940260385821429,gr15
0x6B130682699955932F4E07aF91581e94920606d7,0.0,12,12,10.0,260.58324665,0.8333333333333334,21.715270554166665,gr15
0x6B5918D8EF9094679F4b4e1Bf397a66eA411B118,0.0,92,92,54.0,2490.2978685,0.5869565217391305,27.068455092391304,gr15
0x6E41fe2F8303b89c9dbcCABE59A7F7f8F4312cA9,37.0,70,70,56.0,966.44968544,0.8,13.806424077714286,gr15
0x6E70CC57d5812DB296b2d8c4B3a4F04a1aD4B11E,11.0,103,103,88.0,1491.942787155,0.8543689320388349,14.48488142868932,gr15
0x6E73f3166B2F737E967592F3d9D5a0BdeBcA0ed8,0.0,18,18,14.0,66.328331805,0.7777777777777778,3.6849073225000004,gr15
0x6a08ed0C51A3114D6a5347f1D0D33b1932dC93A7,0.0,42,42,38.0,388.93172988550003,0.9047619047619048,9.260279282988096,gr15
0x6a5341e3Afd085912b8038504EBa5d96e52b513e,0.0,39,39,32.0,530.0181598143118,0.8205128205128205,13.590209226007996,gr15
0x6a55eB9b0eD52EfDdE184033F315269b09d4F0e2,338.0,1267,1267,1184.0,5587.772506078262,0.9344909234411997,4.410238757757113,gr15
0x6b9724e8A8088de7D0cf375a3be88a97Ab61d7A0,70.0,33,33,29.0,86.674283455,0.8787878787878788,2.6264934380303027,gr15
0x6d29938f4b99B9e5c6591797D2Bbc2eedf66d618,89.0,21,21,19.0,88.29824810000001,0.9047619047619048,4.204678480952381,gr15
0x6dBE905B7660bA9B62c5aA360699f93759f9f15b,405.0,149,149,108.0,208.4419082,0.7248322147651006,1.3989389812080537,gr15
0x6e1A86826E3bFec941B947a7Dc05C4c718425a61,396.0,846,846,790.0,6456.093747885023,0.933806146572104,7.631316486861729,gr15
0x6eb18f06dff6759e2c66d29550397f624f36829f,4290.0,1588,1588,466.0,612.3864060246,0.29345088161209065,0.3856337569424433,fantom
0x6faad3c23ba7f04db0b54b87c185ce4fb2676b60,3410.0,1495,1495,383.0,230.79219165114998,0.2561872909698997,0.15437604792719062,fantom
0x7016d4d111fB7629a4A3634C358789BCed0F3cCC,0.0,131,131,108.0,829.642284,0.8244274809160306,6.3331472061068705,gr15
0x704C043CeB93bD6cBE570C6A2708c3E1C0310587,635.0,279,279,186.0,728.014565120467,0.6666666666666666,2.609371201148627,gr15
0x7064B608FDA1D5bB26c2434bd93510F658B9e4Ae,78.0,88,88,71.0,327.37748737,0.8068181818181818,3.720198720113636,gr15
0x70B20209c83ec8D01e3c7F2ec77BDe7c40cDF2F6,40.0,347,347,339.0,1782.3822979366,0.9769452449567724,5.136548409039193,gr15
0x70CCBE10F980d80b7eBaab7D2E3A73e87D67B775,156.0,651,651,621.0,3247.7399281430003,0.9539170506912442,4.9888478158878655,gr15
0x70E47C843E0F6ab0991A3189c28F2957eb6d3842,2038.0,1886,1886,1441.0,9395.200283317954,0.764050901378579,4.98154840048672,gr15
0x715aCC4a912f979279b9B3d3a46A3cF1e006C033,316.0,493,493,130.0,714.707064553815,0.26369168356997974,1.4497100700888743,gr15
0x71ac06f78e2724ecd504cdf2b521ed0091498676,8407.0,2599,2599,893.0,879.750834892052,0.34359368988072336,0.3384958964571189,fantom
0x71b9B24BA832b5656d1f0eC774521748109682A6,619.0,661,661,564.0,4379.232732581789,0.8532526475037822,6.625162984238712,gr15
0x72B77d99b460176ADC900c05F6bbB69C332eB4C2,239.0,78,78,40.0,183.893284517,0.5128205128205128,2.3576062117564103,gr15
0x74630370197b4c4795bFEeF6645ee14F8cf8997D,0.0,12,12,9.0,102.989608,0.75,8.582467333333334,gr15
0x74966dDAAE16B3506bc575276Af7E391e3b4d296,0.0,20,20,14.0,239.2949155,0.7,11.964745775,gr15
0x74D8967e812de34702eCD3D453a44bf37440b10b,114.0,94,94,93.0,1126.0339473774059,0.9893617021276596,11.979084546568147,gr15
0x74a68A44EB69DE21Bd512F624c5356D551DF4B49,13.0,102,102,97.0,5272.51526127706,0.9509803921568627,51.69132609095157,gr15
0x755510C0c06F2E3950171d8BF99A8902c0645554,0.0,62,62,48.0,334.38891612,0.7741935483870968,5.39336961483871,gr15
0x757802FBDD0EA9d92B7e9568aAc111c35303b417,26.0,20,20,19.0,858.7762250000001,0.95,42.93881125,gr15
0x75DeD588d2a4734D0a61B9953A3C4e6C6D00AbC4,408.0,244,244,176.0,509.3159134253,0.7213114754098361,2.087360300923361,gr15
0x75cC37322D9eE1cE441a4e486217Dcc71A086Aa1,0.0,19,19,16.0,51.495663799999996,0.8421052631578947,2.710298094736842,gr15
0x765162f9e72CE238a383C6BC5e63fd3a27382EAA,123.0,384,384,82.0,370.90377308985,0.21354166666666666,0.9658952424214844,gr15
0x7676B7fC2d1507BF9abFfC4C1CFEc9176e885e89,117.0,1065,1065,1027.0,1480.6482909198514,0.964319248826291,1.3902800853707524,gr15
0x767b4838b22116e7b05d9de1168a39d7494337c3,3947.0,1609,1609,446.0,1076.48405592678,0.2771908017402113,0.6690391895132256,fantom
0x76803677b44432d14F321ED943f805ab30009d20,66.0,16,16,13.0,50.68051412,0.8125,3.1675321325,gr15
0x76c354c136fa7518f87d92e3d8fae40c0261ec19,6483.0,2363,2363,684.0,768.8784126622239,0.28946254760897167,0.325382315980628,fantom
0x76e1661691B18cCCf717816a8A9791e76BFA355a,40.0,14,14,9.0,48.73437925,0.6428571428571429,3.4810270892857145,gr15
0x776b3b6238CB38b55c7492824318ADAFA1e6fa45,0.0,25,25,19.0,81.870020025,0.76,3.274800801,gr15
0x77941A14E3d48803dB3ed20cEd549Dd02eF5F144,199.0,291,291,263.0,1795.4019406849798,0.9037800687285223,6.169766119192371,gr15
0x7853Eabb6cFa980eBfD27e3F77e69590EA53c0b7,20.0,28,28,20.0,142.6098665037,0.7142857142857143,5.093209517989286,gr15
0x78C358B63008890CD4B033A2C453B03f55f00a15,0.0,31,31,31.0,58.041425000000004,1.0,1.8723040322580646,gr15
0x78C96850dFacEDe6C9235F50Da3FB688270F4509,126.0,56,56,44.0,269.77971717,0.7857142857142857,4.817494949464286,gr15
0x78a4ac7cf9a27D69ca398A101B56464Ec5354B65,0.0,37,37,31.0,276.7459049505,0.8378378378378378,7.479619052716217,gr15
0x79A9c3aEE79793c2873E6686C22EBf2311778C19,117.0,471,471,441.0,1552.33524510441,0.9363057324840764,3.295828545869236,gr15
0x7AF28d13387ed464a3E0eF3B55437D741fCC9b11,0.0,16,16,12.0,34.46842088,0.75,2.154276305,gr15
0x7B6E86334200c77fc428A4DD067C5c7f260a18dD,0.0,16,16,14.0,74.51734612455,0.875,4.657334132784375,gr15
0x7BDF68678A76b6cCbcd92A1e9Cb24780cef8c5EE,0.0,15,15,12.0,151.27329319999998,0.8,10.084886213333332,gr15
0x7BeA3392b6B82974855425422f058622e71754c4,209.0,109,109,77.0,509.76997418,0.7064220183486238,4.676788753944955,gr15
0x7D658841f8Ba93299970f6e765C2CE205f1E70DD,7005.0,4509,4509,3761.0,15341.846998322875,0.8341095586604569,3.4024943442720947,gr15
0x7DAC9Fc15C1Db4379D75A6E3f330aE849dFfcE18,22.0,21,21,20.0,1199.0003316267691,0.9523809523809523,57.095253886989006,gr15
0x7F2436d628137A1a4f07631b1E09e37455f4aDAe,426.0,821,821,179.0,639.56539607,0.21802679658952498,0.7790077905846529,gr15
