index,address,valid_stamps_count,stamp_providers,issuance_date
16813,0x09f213953d92f865b949b3e39b9dcfae687d4966,0,,
16814,0xfdfe8e3b4049fbad10e7c909f3ad1f661994bd2a,0,,
16815,0xa326f53b8999479ff1bf620ab9b853363e0fd0a7,0,,
16816,0x4e20c7a7e218730e7c081c44d1e1c8ff7dce232b,0,,
16817,0x1bde9a6e24ff4a47b79b8f5fca58eb80d17717fa,0,,
16818,0x17d5ec55f980a0e19abc4b115d76c072013e6d65,0,,
16819,0x1762c9942df68256cf3882ed40091f5c39c1f68e,7,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Google"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider""]",
16820,0x531bef9b0c386ca1ee9cc0f58c7b5f21d00d8689,14,"[""TwitterTweetGT10"",""Google"",""Github"",""Discord"",""gtcPossessionsGte#10"",""Facebook"",""FacebookProfilePicture"",""Linkedin"",""Ens"",""POAP"",""SnapshotVotesProvider"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT""]",
16821,0x4bd5b19b81f44d7ba4a070b62146ef6905bd161b,14,"[""Twitter"",""TwitterTweetGT10"",""Google"",""Ens"",""POAP"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""ZkSync"",""SnapshotVotesProvider"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""Github""]",
16822,0x6626658ebf27c394bde3dc91cd136afaede7ffe9,9,"[""POAP"",""SnapshotVotesProvider"",""NFT"",""ZkSync"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""GnosisSafe"",""Lens"",""Brightid""]",2022-09-10T13:57:07.347Z
16823,0xe6482993b00dcab286da292bd922835de3c7e6ed,0,,
16824,0xf0715e517e7bc7c13e427dc92c2524ef4733c314,0,,
16825,0xf2f049a7abfe4bb47d5cc33f64e689849b8a7c18,14,"[""Twitter"",""TwitterTweetGT10"",""Google"",""ZkSync"",""NFT"",""Github"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Discord"",""gtcPossessionsGte#10"",""Facebook"",""FacebookProfilePicture"",""Linkedin"",""Lens""]",2022-11-17T22:19:39.236Z
16826,0xcd0b67a61e5e8f4616c19e421e929813b6d947df,0,,
16827,0x3a9364e0ebeeaed602fc86a089afe8afb2be5821,0,,
16828,0x751e26dcb7d51b1aa6c961656355e9360dbbb95c,0,,
16829,0xdf632ea5ba8283488aae8538e17a2f802243a61a,0,,
16830,0x8ffc862d7954dbae096d2d1402c5a0aca1e45c89,0,,
16831,0x575f80b3db70b69a287402ca0ae99a027ccdfd8e,0,,
16832,0x293c173b0ae90cd27c349cd8892efa625a98dbae,0,,
16833,0x50859ddf9736627d9180fee2f70958e2750dace4,0,,
16834,0x0419395ef65947b74ad9ccd1a9753251e72e411b,0,,
16835,0xc6458b8603f5e0afc80c35c4b42f2d15437dc5c5,0,,
16836,0x7febad278b323419e3b3e7077e2c7a9510622cc6,0,,
16837,0x830c177f7196d0e655235ae4518e343b0c33a935,0,,
16838,0x8e7bd3dc5a41971455a7e5af99c3ab77766b964e,0,,
16839,0x3c3595b9923a1d1405fb76d17277f64244ec570d,0,,
16840,0xa420e935cbc7eb454fe944704bb41bdb91fe89b4,13,"[""TwitterTweetGT10"",""TwitterFollowerGT100"",""Twitter"",""Github"",""Facebook"",""FacebookProfilePicture"",""POAP"",""Discord"",""Linkedin"",""NFT"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Google""]",
16841,0x21ce0dd6c4173a626c8e30c2dc4d132d5137d4db,0,,
16842,0x66239ab399801180867a8dac1e7af5189fb1bc21,9,"[""gtcPossessionsGte#10"",""Twitter"",""Github"",""Ens"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""ZkSync""]",
16843,0xe93efc81f6ed4b118116da078070892bf83cf6d6,12,"[""TwitterTweetGT10"",""Twitter"",""Discord"",""Google"",""SnapshotVotesProvider"",""Github"",""Facebook"",""Ens"",""Linkedin"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT""]",
16844,0x196e08cc3d42c9974d2c7136bf3f2fa1d6dde76e,0,,
16845,0xac99b84efe6344875b5ecf93da8dd8aeab8847f4,9,"[""Google"",""Github"",""Twitter"",""TwitterTweetGT10"",""ZkSync"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Discord"",""NFT""]",
16846,0x51a32231e753efb33d99d6b6cac13c4583efdb74,0,,
16847,0x4ac24e5238cd130c9ac7cf9ca1d017360f5f5973,0,,
16848,0x8422eb490cdaa21aeedf30abae4637e740b97b06,0,,
16849,0xba2b521d968886a091ce2544d6faa30ada736fdb,8,"[""Facebook"",""FacebookProfilePicture"",""SnapshotVotesProvider"",""Lens"",""Discord"",""GnosisSafe"",""POAP"",""Linkedin""]",
16850,0x1ffb31fa1f2d5ee2eb3e7b56468ccf53a2b72838,0,,
16851,0x1099a091fa280e2447e6867f997e99efff1e8898,0,,
16852,0x3b1a026f0656295957ebc2e5800d548e1db09a0c,0,,
16853,0x284be0d45907289d4dcab05506b20f1b5f936b92,0,,
16854,0x91c2232f8eab20b21aa95c325aaf9aad639ff486,0,,
16855,0xab2b4d715f8130fc193d0b54f1a76675d004c539,0,,
16856,0xb45af3a502f8364a5d6bf673e1309dae0af14c37,0,,
16857,0xa8f77d221b0a2f8ef9dc8f9b12cd427624e1e047,0,,
16858,0x6ef9f3ee82abbb3c2eb83ef91a74dc92fd663b04,0,,
16859,0x580b3d93b3998f6ed0dd48f3b90946128f6cc886,0,,
16860,0xc6ee43721dc3416c5dbc7f571fecebc33633c8e4,5,"[""NFT"",""Github"",""Google"",""POAP"",""Discord""]",
16861,0x35cbec070bd01c025e74a331a5840cb92c135a47,14,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Github"",""FiveOrMoreGithubRepos"",""ForkedGithubRepoProvider"",""StarredGithubRepoProvider"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""ZkSync"",""NFT"",""Linkedin"",""Google""]",
16862,0x0ea26a02ff109846c187aecd464ae9ae9e758ff3,10,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Discord"",""POAP"",""Lens"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""SnapshotVotesProvider""]",
16863,0x323310d3be41c3ecccb81e55b2e5ec1ebe6fd97f,0,,
16864,0x8c0401f98d71d738ee93d81b2992285794fe9e5e,5,"[""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""POAP"",""Github"",""ZkSync""]",
16865,0xe2eb54b0c4ecf13d7ef911f5de9ea5744e3bfe05,0,,
16866,0x5df047b0f6b0318ad2474a7ae859cdb4da0dad5e,0,,
16867,0xdb29f285d5c81a87370f03cb273301f0e3f9de23,12,"[""Twitter"",""TwitterTweetGT10"",""POAP"",""Discord"",""SnapshotVotesProvider"",""NFT"",""Lens"",""GnosisSafe"",""ZkSync"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Google""]",
16868,0x2a0b6e68b2b282a80e4f4c4ae24db79792ea5fc4,12,"[""gtcPossessionsGte#10"",""Google"",""Github"",""TenOrMoreGithubFollowers"",""Ens"",""Brightid"",""Linkedin"",""NFT"",""Facebook"",""FacebookProfilePicture"",""Lens"",""Poh""]",
16869,0x52cc0475b169730f58fb1e177c6221a515835e7b,2,"[""Lens"",""NFT""]",2022-06-10T15:39:58.179Z
16870,0x7fa1ddc40fdbfa7d9a4684c589148d348679b944,12,"[""Twitter"",""TwitterTweetGT10"",""Google"",""Github"",""Ens"",""Discord"",""Linkedin"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""NFT"",""ZkSync""]",
16871,0xd3b94af52f1ceff355b15cce383c63bdf6b8de2c,0,,
16872,0x77d60b8830612efd50480d0493f61847f444e879,0,,
16873,0xb0f9a190ce88c846ef0e7a2cd66eaf5975fce8f1,0,,
16874,0x5dce76d71a7f729e8009e27238f81ba444f22d65,6,"[""TwitterTweetGT10"",""Twitter"",""Discord"",""Google"",""ZkSync"",""EthGTEOneTxnProvider""]",
16875,0xc4ad551c74e6f21d604a303626277f7a7ecfdb7a,7,"[""POAP"",""SnapshotVotesProvider"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""GitcoinContributorStatistics#numGrantsContributeToGte#25"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numRoundsContributedToGte#1""]",
16876,0xb7579073f6b23bebda88cb1d26483f5ed760eb78,0,,
16877,0xd36464fd0a77468527b88f6e694b5d2b4a386681,0,,
16878,0x731a2e51ebfaebacf8477e992cdeb1e8eacf519c,15,"[""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""Google"",""Github"",""Ens"",""POAP"",""Discord"",""ZkSync"",""NFT"",""Facebook"",""FacebookProfilePicture"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""gtcPossessionsGte#10""]",
16879,0xd45dacbddb2f06813846f6e3b50a0d3cd2705fd9,0,,
16880,0x2d51119601ba9d54b5c8abe4f8ca33fff6a27908,0,,
16881,0x0b6b753116e4f856c78355d4aac941c980215882,0,,
16882,0x7eb616fa14a5de553910e2db8baa098fa6808009,0,,
16883,0xd8647ebb695a993df16600a4c9b3695ed0974fb9,0,,
16884,0x90ab28c70bae4bc5d865007021219563b3ee1ff9,0,,
16885,0x8f2b033d4fc606c91409297c18e8b4e9a62a6d68,0,,
16886,0xbf0cd7a2796a3635413590cc1bf12a1ca4a6ec4a,14,"[""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""ZkSync"",""Github"",""Google"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numGr14ContributionsGte#1"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""gtcPossessionsGte#10"",""Ens""]",
16887,0xa312d7e180fbc096e5784b8b7977703942ec82af,15,"[""POAP"",""ZkSync"",""Github"",""NFT"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""TwitterFollowerGT500"",""Google"",""Facebook"",""FacebookProfilePicture"",""Discord"",""SnapshotVotesProvider""]",
16888,0x47d069ed977d1d689d8d35059bd518469d6b8958,2,"[""Twitter"",""ZkSync""]",2022-11-20T20:59:25.871Z
16889,0x8c360f2a9fe34eda08a7746bfcdc484d984d4c89,0,,
16890,0x19a99970c80b9be16758e8d122d4c47d03e8b25b,3,"[""GnosisSafe"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numRoundsContributedToGte#1""]",
16891,0xe19d0b365c22913e83d5feb12e49c5797256a8de,11,"[""gtcPossessionsGte#10"",""Twitter"",""TwitterTweetGT10"",""Google"",""Github"",""Discord"",""Linkedin"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""ZkSync"",""Lens""]",2022-11-18T04:38:37.309Z
16892,0x47add99a2817612b992ac096c37e16412c1b20ff,0,,
16893,0xdaccce559a0571083556f39d05b177579613d83b,0,,
16894,0xad7b5f5ff2eb2262aafa8a0bd435b0026c6f0866,0,,
16895,0xd2045aec8f809e58f411a5957cedb2e86fd15f81,8,"[""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""Github"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""ZkSync""]",2022-11-02T23:34:34.666Z
16896,0x9e45a59d88569cacaeda1e5cd2c88d2f14a7468e,0,,
16897,0xf7cccec25b88bfa08cb81a8473ca190b55f63a11,0,,
16898,0x4a118d79838e0909807ac8696d30785255a506b4,1,"[""Brightid""]",2022-06-13T11:00:42.435Z
16899,0x4c1756767bd3fa11385f2ed59249ee48b45d5703,0,,
16900,0x70dfbf4813899a72208c6400e121672b7e831889,3,"[""gtcPossessionsGte#10"",""Lens"",""Brightid""]",
16901,0xce1a377b59ffe70b741c014508d4ccee4196ad7b,13,"[""NFT"",""ZkSync"",""Lens"",""SnapshotVotesProvider"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Discord"",""Linkedin"",""FacebookProfilePicture"",""Facebook"",""Github"",""FiveOrMoreGithubRepos"",""Google""]",
16902,0xe91a37d9cd37619cfedc345660efbf2db4c44bcc,11,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Discord"",""Google"",""SnapshotVotesProvider"",""NFT"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Facebook"",""FacebookProfilePicture""]",
16903,0xcdd4247371a96ee4d5d8462825437e60ad369dc3,0,,
16904,0xda58bf7070b008fbe844d02a8dfd0dc13f2fe369,0,,
16905,0x56f94c792d9ee05bc5c375559327c36c54a34c72,0,,
16906,0x8d46e0c5514161465a1b3b796c4e1ca186581b98,,,
16907,0xe1acda318112546fc5f280af48044fa6244328e2,15,"[""SnapshotVotesProvider"",""ZkSync"",""Github"",""Brightid"",""NFT"",""Google"",""Lens"",""Twitter"",""Discord"",""Facebook"",""FacebookProfilePicture"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Linkedin"",""Ens""]",
16908,0xdb382c30ff95f3c548118b94f5ea1135b36063a7,0,,
16909,0x455d8cc938049f8642e575a06a9c863bce9a6163,23,"[""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numGr14ContributionsGte#1"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""TwitterFollowerGT500"",""Google"",""Github"",""Facebook"",""FacebookProfilePicture"",""Ens"",""POAP"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""ZkSync"",""SnapshotVotesProvider"",""Linkedin"",""NFT"",""Lens"",""Discord""]",
16910,0xbeb6b62383778dc8b5b7ea0a181eb23461fb7b21,0,,
16911,0xd52d86fe3369b80041d4f17b4906adec3ce4929e,15,"[""Twitter"",""TwitterTweetGT10"",""Github"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""ZkSync"",""Google"",""SnapshotVotesProvider"",""Discord"",""Brightid"",""Linkedin"",""Ens"",""Lens"",""POAP""]",
16912,0x8de9d26e6a6e3d6ed4d6ee1f16154d0b7c2d0d26,0,,
16913,0x029f9a8110cccd7e35d486c457e70d23af06483b,9,"[""Twitter"",""TwitterTweetGT10"",""Google"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""NFT"",""ZkSync""]",
16914,0x7a738effd10bf108b7617ec8e96a0722fa54c547,0,,
16915,0x74b438967059c1c09cf6cea3e79d5f61b7bb29df,16,"[""TwitterTweetGT10"",""Twitter"",""Google"",""Facebook"",""FacebookProfilePicture"",""Github"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""Lens"",""NFT"",""POAP"",""Ens"",""ZkSync"",""Brightid""]",
16916,0x2d83d50823213cdc09bc6356eea6cd7ef075310d,11,"[""Twitter"",""TwitterTweetGT10"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""ZkSync"",""NFT"",""Discord"",""SnapshotVotesProvider"",""Brightid"",""Lens"",""Github""]",2022-10-24T11:58:03.817Z
16917,0x8a66bee3ed3c0842e04576002e3b9eae90d8592b,18,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""Ens"",""Github"",""Discord"",""POAP"",""SnapshotVotesProvider"",""ZkSync"",""Lens"",""NFT"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Linkedin"",""Google""]",
16918,0xa0444afc1f5ae058ef40469efb7fc980fe9dbed4,0,,
16919,0x9959d3cdd5428858501917deabc5c4d236c8542d,8,"[""GnosisSafe"",""ZkSync"",""NFT"",""SnapshotVotesProvider"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Discord"",""Github""]",
16920,0xfcff46af408e9ebf7e2570a538b3ada52d026645,0,,
16921,0xe23d1063696e2d5d05d87a7776123885015f09b0,0,,
16922,0x7636fcbffc81d543c8a439022902b834073dea3e,1,"[""NFT""]",
16923,0x0e789d0ac19ec4c1ff74c34bd84f60722fdf86b8,0,,
16924,0xd3f4bb8ab1f51966bf34c6020959f37716768e26,0,,
16925,0x50e258f8b2a934fd8d6bf65d79d9c20ca8829226,0,,
16926,0x77edfe368b3dfe9e1c8f24fd4dfe02df6df9bed9,0,,
16927,0x4c1298dad6defd47ca73e8f3a648dbeeff1abe7b,0,,
16928,0x23940027d4690b080b443f67f07721faa270c9b9,0,,
16929,0x3465570083a435ba8ffa4a2d4ff90783b420c232,0,,
16930,0xb251694f56777115ca3bc840e36f9cb1581f0883,0,,
16931,0x16336b88fba32a0a7cef0b6fac5210d5ae97da32,0,,
16932,0xeb20b344612e8825ca07206f40f2b88e5afd5dd3,0,,
16933,0xfc01b649eb99c24929ccd3bd63dde7af9f4bc17a,6,"[""Ens"",""Github"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""ZkSync""]",
16934,0x53ad06eb4e0d6d62d7eb8ed852f05b9adaa15c75,0,,
16935,0x275dca1b2425b185b769f70a263a2a5d3d377182,0,,
16936,0x1bdc15070774d6c33cc70b7d11cf2293fa498e7b,6,"[""Google"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""ZkSync""]",
16937,0xfcce8e1db59efc51a890db37fad32eb038993c3a,0,,
16938,0x791933b526d8bb7a03c428e34d712d2da27c575a,0,,
16939,0x90aa5c7a67081409d0b826facd34600463778a48,0,,
16940,0x08b40874e248460c8ee5e4da2601f17cff8402e2,0,,
16941,0x49709775f2b7c838491bce85aaa5f5d5766b5f61,0,,
16942,0x4ea642d60ffe923a9f3924c8832b3c1ba5089e51,0,,
16943,0x38a50570e9b27414d57231884f8780a0fc504d45,0,,
16944,0xb93493bfcc7d458eeeaba4682213fa3b982e9723,0,,
16945,0xe308ee20ee2528830f53364e84b47e0ed08d4efa,0,,
16946,0x468c2dac680f0600bf8c86b6a8bbffc81f82f159,0,,
16947,0x6044bed9fc9943fbdc1fbd4f4eaa6a7d13432f25,0,,
16948,0xcc459846ff7587a972caeff28315c8d20390c4bd,0,,
16949,0x253faba1b6b6e7dd17b432a58df89b8de5acf6b4,19,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""POAP"",""Discord"",""ZkSync"",""Github"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numGr14ContributionsGte#1"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""Google"",""Facebook"",""FacebookProfilePicture"",""Linkedin"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""Ens""]",
16950,0xaf8324ab53229651e4c8dea252a554aaca6f9577,13,"[""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""Twitter"",""TwitterTweetGT10"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Github"",""Discord"",""ZkSync"",""NFT"",""Facebook"",""FacebookProfilePicture"",""SnapshotVotesProvider""]",2022-06-23T09:51:49.530Z
16951,0x47c14e8570b6ed53cef64c26e339b2fb05f8e026,0,,
16952,0xbda0f952248689320fb469256d0176a5e8246dd1,10,"[""ZkSync"",""gtcPossessionsGte#10"",""gtcPossessionsGte#100"",""Lens"",""SnapshotVotesProvider"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""GitcoinContributorStatistics#numGrantsContributeToGte#25"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numRoundsContributedToGte#1""]",
16953,0x8e62389bb355821d66a449fe0df384c5bd2019b8,18,"[""ZkSync"",""Lens"",""GnosisSafe"",""NFT"",""SnapshotVotesProvider"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numGr14ContributionsGte#1"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""Linkedin"",""gtcPossessionsGte#10"",""POAP"",""Ens"",""Google"",""Github""]",
16954,0x4d1e943490d50d900f881f66f58d9511970bf7a2,0,,
16955,0x7accd8911c4d0aaef2fc9e5244d3ab82e3b6a39b,3,"[""Lens"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider""]",
16956,0xe129ae816cf725cafa351f41f75cd40a4671ac0e,0,,
16957,0x9e5781ed4749b279310db5e2e1941f83e9a08c9c,0,,
16958,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,0,,
16959,0x7b69771616a1f673e57f0fc6ed6053fc63b7607c,0,,
16960,0x91267f224341d9bbd55147eddd34c9fb27af1669,8,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Discord"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""ZkSync"",""NFT""]",
16961,0xbf26b6096c49eb8e4869a70a006b9f2cb74c31fa,0,,
16962,0xd65f43a77e59a95101835d07b32868995ec378c9,14,"[""Twitter"",""TwitterTweetGT10"",""Google"",""Ens"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""ZkSync"",""NFT"",""Lens"",""SnapshotVotesProvider"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""Github""]",
16963,0x7926ed26f751e17bedd0207a87cdfc12a8fd9fb6,7,"[""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""GitcoinContributorStatistics#numGrantsContributeToGte#25"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#totalContributionAmountGte#100"",""GitcoinContributorStatistics#numGr14ContributionsGte#1"",""GitcoinContributorStatistics#numRoundsContributedToGte#1""]",
16964,0x24ad730b6f694879165418f96886accfa737b7ff,6,"[""Twitter"",""TwitterTweetGT10"",""Google"",""SnapshotVotesProvider"",""NFT"",""Github""]",
16965,0x6c81f423b9165b1b1d75b5719738fab022c59bc6,0,,
16966,0xd42104be307a17e7897f0e14720bfdcc7f0d993c,13,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Google"",""Facebook"",""FacebookProfilePicture"",""Linkedin"",""Discord"",""Github"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""SnapshotVotesProvider""]",
16967,0xdc24ea9771227e81a9aaceb6a21344c17c90f005,0,,
16968,0xcac83186f2a41846c3508bd696d751a45a39c96f,0,,
16969,0x4971cf4db4db6343e8531218f6b7cfab331acfec,0,,
16970,0xf0fd2ce2430b2f0594061e161105f9e099f46c44,0,,
16971,0xb54d87d15d09780f27d8e0208ff2777b02c8109f,0,,
16972,0x3c795e4f750b15b61159e8f38dca512256a021c7,0,,
16973,0x7077ee5f7d40970a1ad2b6a604cf0039b0748133,18,"[""Lens"",""NFT"",""ZkSync"",""SnapshotVotesProvider"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Google"",""Github"",""Ens"",""POAP"",""Discord""]",
16974,0x264fa15214ae7e3e0e4ec60d5b77112a422f81a4,12,"[""Twitter"",""TwitterTweetGT10"",""Github"",""Discord"",""SnapshotVotesProvider"",""ZkSync"",""NFT"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""gtcPossessionsGte#10"",""gtcPossessionsGte#100"",""POAP""]",
16975,0xcb20c5b88879cf6776a812da314fdc3be1e8c007,0,,
16976,0xa9a13b84ee026b8a54eccc19ee57d256112ec2c6,0,,
16977,0x6e023a834d7c695666936a9b15f5bbdaafcdf6da,12,"[""Lens"",""ZkSync"",""NFT"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""Discord"",""Twitter"",""GnosisSafe"",""Brightid"",""Google"",""Github""]",
16978,0x13ae58e53b52036b08436ada440696478662dfe4,0,,
16979,0x5eb838305942b93b143272657bc327dd1cd0ae65,5,"[""Twitter"",""TwitterTweetGT10"",""Discord"",""Google"",""Github""]",
16980,0xf7555e60a0f4ad34e94cfc958f3b7ecc5443dc90,0,,
16981,0x3e1b36ca15778abd335acfdfa0d1f33d67ce736a,10,"[""Twitter"",""TwitterTweetGT10"",""Ens"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""NFT"",""ZkSync"",""GnosisSafe""]",
16982,0xbe857415330b15070337073692358f72fafd087b,0,,
16983,0x22552bd9153ca936843a197c61f32b24f6b727cf,0,,
16984,0x71ae6ec7554e3b5663c029cf4c9ab23da700492b,0,,
16985,0xc098b08b4d7dc5deea18bc917ab2d5ae542910d0,0,,
16986,0xaf7989647fe5165fb0bcecd3bd9f9852aefcfe0b,0,,
16987,0x62ab9897ef2aaf4550f42984e0a56ec6e2544104,11,"[""NFT"",""ZkSync"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Discord"",""Twitter"",""TwitterTweetGT10"",""Github"",""gtcPossessionsGte#10"",""Linkedin"",""Lens""]",2022-11-18T15:53:37.621Z
16988,0x3a5928891c624219392e27a8ab75c4b5c8e1b752,0,,
16989,0x01b2a01dd702f6ef9fca6b5344c4f733be1e30d9,0,,
16990,0x9b3e54ca6234de869b9bc385df6f8cb104d28080,0,,
16991,0x8985b233b8251fcfdb1e3282ade2443b2d069d45,0,,
16992,0x3ca0eb2c2db71c819fdd4d7a94e47adf2f4bb1ba,0,,
16993,0x843c9ee166c69648c4974b6e1f6a5f4383f664cd,0,,
16994,0xb7e5f405b67dda6ba951b8a0fc16b7f60ee98f8a,0,,
16995,0x1ed31e551726ad7c23a3860e088f60c1b9025dbd,15,"[""Twitter"",""TwitterTweetGT10"",""Google"",""Github"",""Facebook"",""FacebookProfilePicture"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""gtcPossessionsGte#10"",""gtcPossessionsGte#100"",""GnosisSafe"",""Lens"",""Linkedin""]",
16996,0xa41dcee235f7f8ab2c7d8a3e36fdc63704c142ae,16,"[""GnosisSafe"",""Lens"",""ZkSync"",""NFT"",""SnapshotVotesProvider"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Discord"",""POAP"",""Ens"",""Github"",""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""TwitterFollowerGT500"",""TwitterFollowerGTE1000""]",
